,,sepanjang\NN,null
1020,OTHER|TIME,tahun\NN 2005\CD,null
,,tercatat\VB,null
1021,OTHER|NUM|NUM|NUM|OTHER,"senilai\NN 517\CD juta\CD Pound\NNP Sterling,\NNP",null
,,yang\SC,null
1022,OTHER,kebanyakan\NN,null
,,didominasi\VB jenis\NN barang-barang\NN,null
1023,THINGS|THINGS|THINGS|OTHER,tekstil\NN dan\CC alas\NN kaki.\NN,null
1024,ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION,PT\NNP Indonesia\NNP Air\NNP Transport\NNP Tbk\NNP,null
1025,ORGANIZATION,IATA\NNP,null
,,pada\IN,null
1026,OTHER|OTHER,tahun\NN ini\PR,null
,,berencana\VB menambah\VB,null
1027,FACILITY|FACILITY|OTHER,lima\CD pesawat\NN terbang\NN,null
,,lagi\RB untuk\SC memenuhi\VB,null
1028,OTHER|OTHER,kebutuhan\NN pasar\NN,null
,,di\IN wilayah\NN,null
1029,FACILITY|FACILITY|FACILITY,Nusa\NNP Tenggara\NNP Timur\NNP,null
1030,OTHER,"NTT,\NNP",null
1031,LOCATION|LOCATION|LOCATION,Nusa\NNP Tenggara\NNP Barat\NNP,null
1032,OTHER,"NTB,\NNP",null
1033,LOCATION|LOCATION,Labuhan\NNP Bajo\NNP,null
,,dan\CC,null
1034,OTHER,Bali.\NNP,null
,,Untuk\IN,null
1035,OTHER|OTHER,kebutuhan\NN tersebut\PR,null
1036,OTHER,kami\PRP,null
,,akan\MD menanam\VB investasi\NN,null
1037,OTHER|THINGS|THINGS|THINGS|THINGS,sekitar\RB 15\CD juta\CD dolar\NN AS\NNP,null
,,dengan\IN asumsi\NN,null
1038,NUM|NUM|NUM|THINGS,3\CD juta\CD dolar\NN AS\NNP,null
,,per\IN,null
1039,THINGS,"pesawat,\NN",null
,,kata\VB,null
1040,TITLE|ORGANIZATION|OTHER,"Direktur\NNP Utama\NNP IATA,\NNP",null
1041,PERSON|PERSON,Roekman\NNP Prawirasastra\NNP,1040
,,di\IN,null
1042,OTHER,"Jakarta,\NNP",null
1043,OTHER,Senin.\NNP,null
1044,PERSON,Roekman\NNP,1041
,,mengatakan\VB,null
1045,OTHER|OTHER,pesawat\NN tersebut\PR,null
,,akan\MD disewakan\VB dengan\IN,null
1046,OTHER|EVENT,sistem\NN kontrak\NN,null
,,kepada\IN perusahaan\NN,null
1047,ORGANIZATION,travel\FW,null
,,pariwisata.\NN,null
1048,OTHER,Mereka\PRP,null
,,akan\MD melayani\VB,null
1049,OTHER|OTHER,para\DT turis\NN,null
,,lokal\JJ dan\CC asing\JJ yang\SC akan\MD berkunjung\VB ke\IN,null
1050,OTHER,"Bali,\NNP",1034
1051,OTHER,"NTT,\NNP",1030
1052,PERSON,NTB\NNP,1032
,,maupun\CC,null
1053,PERSON|OTHER,Labuhan\NNP Bajo.\NNP,1033
,,Perusahaan\NN,null
1054,ORGANIZATION,travel\FW,null
,,tersebut\PR sudah\MD mempunyai\VB keinginan\NN menambah\VB,null
1055,NUM|NUM|OTHER,"lima\CD pesawat\NN lagi,\RB",null
,,ujar\VB,null
1056,OTHER,nya.\PRP,1044
1057,OTHER|OTHER,Saat\NN ini\PR,null
1058,OTHER,kami\PRP,null
,,baru\MD mampu\JJ memenuhi\VB,null
1059,NUM,dua\CD,null
,,pesawat\NN,null
1060,THINGS|NUM|OTHER|NUM,ATR\NNP 42\NNP -\NNP 300\NNP,null
,,pesanan\NN,null
1061,THINGS|THINGS|THINGS|THINGS|THINGS|THINGS,perusahaan\NNP travel\NNP PT\NNP Mirantha\NNP Nuansa\NNP Ayu.\NNP,null
1062,PERSON|PERSON,Satu\CD pesawat\NN,null
,,baru\MD saja\RB diserahkan\VB pada\IN,null
1063,ORGANIZATION,Mirantha\NNP,null
,,Sabtu\NNP lalu\VB 17/\CD 3\CD di\IN,null
1064,OTHER,Bali\NNP,null
,,dan\CC,null
1065,OTHER|NUM,satu\CD lagi\RB,null
,,akan\MD diserahkan\VB pada\IN,null
1066,OTHER|OTHER,"akhir\NN Mei,\NNP",null
,,tambah\VB,null
1067,OTHER,nya.\PRP,1044
1068,PERSON,Roekman\NNP,1044
,,mengatakan\VB selama\IN,null
1069,OTHER,ini\PR,null
1070,OTHER,perseroan\NN,null
1071,OTHER|OTHER,lebih\RB banyak\CD,null
,,melayani\VB,null
1072,OTHER,penyewaan\NN,null
1073,THINGS,charter\FW,null
1074,THINGS|THINGS|THINGS,pesawat\NN dan\CC helikopter\NN,null
,,untuk\IN kebutuhan\NN,null
1075,THINGS|THINGS|OTHER,perusahaan\NN minyak\NN asing.\JJ,null
,,Namun\CC,null
1076,OTHER|OTHER,saat\NN ini\PR,null
1077,OTHER,perseroan\NN,null
,,juga\RB menyediakan\VB juga\RB,null
1078,OTHER|OTHER,kebutuhan\NN pesawat\NN,null
,,untuk\IN perusahaan\NN,null
1079,OTHER,travel.\FW,null
,,Sementara\SC,null
1080,OTHER,itu\PR,null
1081,TITLE|TITLE|ORGANIZATION|PERSON|PERSON|OTHER,"Direktur\NNP Utama\NNP PT\NNP Mirantha\NNP Nuansa\NNP Ayu,\NNP",null
1082,PERSON|PERSON,"Henry\NNP Sulysto,\NNP",1081
,,"mengatakan,\VB",null
1083,TITLE|TITLE,kerja\NN sama\NN,null
,,dengan\IN,null
1084,ORGANIZATION|ORGANIZATION|ORGANIZATION,perusahaan\NN penyewaan\NN pesawat\NN,null
,,sangat\RB diperlukan\VB karena\SC tidak\NEG mungkin\MD,null
1085,OTHER,perseroan\NN,null
,,menyediakan\VB,null
1086,OTHER|OTHER,"pesawat\NN sendiri,\JJ",null
,,karena\SC,null
1087,OTHER|OTHER|OTHER,risiko\NN dan\CC investasi\NN,null
1088,THINGS,nya\PRP,null
,,"besar,\JJ kata\VB",null
1089,PERSON,Henry\NNP,1082
,,Sementara\SC wilayah\NN,null
1090,OTHER,"NTT,\NNP",1051
1091,ORGANIZATION,NTB\NNP,1052
,,dan\CC,null
1092,ORGANIZATION|LOCATION,Labuhan\NNP Bajo\NNP,1053
,,sudah\MD menjadi\VB,null
1093,OTHER|OTHER|OTHER|OTHER,"daerah\NN tujuan\NN wisata\NN turis,\NN",null
,,namun\CC transportasi\NN yang\SC menuju\VB ke\IN,null
1094,OTHER|OTHER,arah\NN sana\PR,null
,,masih\MD sangat\RB kurang\RB terutama\JJ,null
1095,OTHER|OTHER,pesawat\NN udara.\NN,null
,,Salah\CD satu\CD,null
1096,TIME,nya\PRP,null
,,dengan\SC menyediakan\VB,null
1097,OTHER|OTHER|OTHER,alat\NN transportasi\NN udara\NN,null
,,melalui\IN,null
1098,OTHER|OTHER,kerja\NN sama\NN,null
,,dengan\IN,null
1099,OTHER,"IATA,\NNP",null
,,lanjut\VB,null
1100,OTHER,Henry.\NNP,1089
1101,PERSON,Roekman\NNP,1068
,,menambahkan\VB,null
1102,OTHER|OTHER|OTHER,kontrak\NN penyewaan\NN pesawat\NN,null
,,dengan\IN,null
1103,ORGANIZATION,Mirantha\NNP,null
,,bersifat\VB jangka\NN panjang\NN yakni\SC selama\IN,null
1104,TIME|TIME,enam\CD tahun\NN,null
1105,THINGS|THINGS,Nilai\NN kontrak\NN,null
,,berdasarkan\VB jam\NN terbang\VB,null
1106,OTHER,pesawat\NN,null
,,atau\CC paling\RB tidak\NEG,null
1107,OTHER,sebulan\NN,null
1108,OTHER|THINGS|THINGS|THINGS|THINGS,sebesar\JJ 160\CD ribu\CD dolar\NN AS\NNP,null
,,per\IN,null
1109,THINGS,pesawat.\NN,null
,,Sementara\SC,null
1110,OTHER,itu\PR,null
,,sampai\IN,null
1111,OTHER|NUM,akhir\NN 2007\CD,null
1112,NUM,perseroan\NN,null
,,menargetkan\VB,null
1113,OTHER,pendapatan\NN,null
1114,OTHER|THINGS|NUM|NUM,sebesar\JJ Rp\SYM 300\CD miliar\CD,null
,,atau\CC naik\VB dibandingkan\VB,null
1115,NUM,2006\CD,null
1116,OTHER|OTHER|THINGS|NUM|NUM,hanya\RB sebesar\JJ Rp\SYM 204\CD miliar.\CD,null
1117,OTHER|OTHER,Target\NN tersebut\PR,null
,,belum\NEG memasukkan\VB pendapatan\NN,null
1118,OTHER|OTHER,sewa/\NN kontrak\NN,null
,,dari\IN,null
1119,OTHER,Mirantha.\NNP,1103
,,\Z Kalau\SC,null
1120,OTHER,itu\PR,null
,,dimasukkan\VB mungkin\MD pendapatan\NN,null
1121,OTHER,nya\PRP,null
,,"akan\MD lebih\RB besar\JJ lagi,\RB \Z kata\VB",null
1122,OTHER,Roekman.\NNP,1101
,,Sedangkan\CC,null
1123,TITLE|TITLE|TITLE|TITLE,target\NN laba\NN bersih\NN 2007\CD,null
1124,OTHER|THINGS|NUM|NUM,sebesar\JJ Rp\SYM 30\CD miliar\CD,null
,,atau\CC naik\VB dibandingkan\VB,null
1125,TIME,2006\CD,null
1126,OTHER|THINGS|NUM|NUM,"sebesar\JJ Rp\SYM 28,6\CD miliar.\CD",null
1127,ORGANIZATION|ORGANIZATION|ORGANIZATION|PERSON|PERSON,PT\NNP Bank\NNP Mayapada\NNP Internasional\NNP Tbk\NNP,null
1128,PERSON,MAYA\NNP,null
,,akan\MD melakukan\VB,null
1129,OTHER|OTHER,penawaran\NN umum\JJ,null
,,obligasi\NN,null
1130,OTHER|THINGS|NUM|NUM,sebesar\JJ Rp\SYM 750\CD miliar\CD,null
,,terdiri\VB dari\IN,null
1131,FACILITY|FACILITY|FACILITY|FACILITY,Obligasi\NNP Bank\NNP Mayapada\NNP II\NNP,null
1132,FACILITY|FACILITY,Tahun\NN 2007\CD,null
1133,FACILITY|FACILITY|FACILITY|FACILITY|FACILITY|FACILITY,sebanyak\CD -\Z banyak\CD Rp\SYM 500\CD miliar\CD,null
,,dan\CC,null
1134,FACILITY|FACILITY|FACILITY|FACILITY|FACILITY,Obligasi\NNP Subordinasi\NNP Bank\NNP Mayapada\NNP II\NNP,null
1135,FACILITY|FACILITY,Tahun\NN 2007\CD,null
1136,FACILITY|FACILITY|FACILITY|FACILITY|FACILITY|FACILITY,sebanyak\CD -\Z banyak\CD Rp\SYM 250\CD miliar.\CD,null
,,Dalam\IN prospektus\NN,null
1137,EVENT,nya\PRP,1127
,,yang\SC dipublikasikan\VB di\IN,null
1138,OTHER,"Jakarta,\NNP",null
1139,OTHER,"Selasa,\NNP",null
1140,ORGANIZATION|OTHER,Bank\NNP Mayapada\NNP,1127
,,mengatakan\VB,null
1141,TITLE|ORGANIZATION|ORGANIZATION|ORGANIZATION,Obligasi\NNP Bank\NNP Mayapada\NNP II\NNP,1131
1142,OTHER|TIME,Tahun\NN 2007\CD,null
,,akan\MD diterbitkan\VB dalam\IN,null
1143,LOCATION|LOCATION,Seri\NNP A\NNP,null
,,berjangka\VB,null
1144,OTHER,waktu\NN,null
1145,TIME|TIME,tiga\CD tahun\NN,null
,,dan\CC,null
1146,LOCATION|LOCATION,Seri\NNP B\NNP,null
,,berjangka\VB,null
1147,OTHER,waktu\NN,null
1148,TIME|TIME,lima\CD tahun\NN,null
,,dengan\SC memberikan\VB,null
1149,OTHER|OTHER|OTHER,tingkat\NN suku\NN bunga\NN,null
,,tetap\RB dan\CC nilai\NN nominal\NN yang\SC akan\MD ditentukan\VB,null
1150,OTHER,kemudian.\NN,null
,,Sementara\CC,null
1151,OTHER|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION,Obligasi\NNP Subordinasi\NNP Bank\NNP Mayapada\NNP II\NNP,null
1152,OTHER|TIME,Tahun\NN 2007\CD,null
,,berjangka\VB,null
1153,OTHER,waktu\NN,null
1154,TIME|TIME,10\CD tahun\NN,null
,,memberikan\VB,null
1155,OTHER|EVENT|EVENT,tingkat\NN suku\NN bunga\NN,null
,,tetap\RB untuk\IN,null
1156,EVENT|EVENT|OTHER|OTHER,tahun\NN pertama\OD sampai\IN kelima\OD,null
,,dan\CC,null
1157,OTHER|OTHER|OTHER,suku\NN bunga\NN tetap\RB,null
,,yang\SC lebih\RB tinggi\JJ untuk\IN,null
1158,OTHER|NUM|NUM|NUM,tahun\NN keenam\OD hingga\IN ke-10\OD,null
,,dengan\IN opsi\NN beli\VB pada\IN,null
1159,OTHER|OTHER,tahun\NN kelima.\OD,null
,,Periode\NN,null
1160,TITLE|TITLE,penawaran\NN obligasi\NN,null
,,tersebut\PR berlangsung\VB pada\IN,null
1161,TIME|TIME|TIME|TIME|TIME,24\CD -\Z 26\CD April\NNP 2007\CD,null
,,dan\CC akan\MD dicatatkan\VB di\IN,null
1162,FACILITY|FACILITY|FACILITY,Bursa\NNP Efek\NNP Surabaya\NNP,null
1163,FACILITY,BES\NNP,null
,,pada\IN,null
1164,TIME|TIME|OTHER,1\CD Mei\NNP 2007.\CD,null
1165,ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION,PT\NNP Medco\NNP Energy\NNP Internasional\NNP Tbk\NNP,null
,,melalui\IN anak\NN usaha\NN,null
1166,OTHER,nya\PRP,1165
1167,THINGS|THINGS|THINGS|THINGS|THINGS,Medco\NNP E\NNP &\NNP P\NNP Malaka\NNP,null
,,telah\MD menandatangani\VB,null
1168,OTHER|OTHER,penjualan\NN gas\NN,null
,,ke\IN,null
1169,ORGANIZATION|ORGANIZATION|ORGANIZATION,Perusahaan\NNP Listrik\NNP Negara\NNP,null
1170,ORGANIZATION,PLN\NNP,null
1171,OTHER|PERSON|PERSON|PERSON|OTHER,senilai\NN 430\CD juta\CD dolar\NN AS.\NNP,null
,,Dalam\IN penjelasan\NN,null
1172,OTHER,nya\PRP,1169
,,ke\IN,null
1173,ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION,Badan\NNP Pengawas\NNP Pasar\NNP Modal\NNP,null
1174,ORGANIZATION,"Bapepam,\NNP",null
1175,ORGANIZATION|ORGANIZATION,direksi\NN Medco\NNP,null
,,"menjelaskan,\VB pihak\NN",null
1176,ORGANIZATION,nya\PRP,1175
,,telah\MD menandatangani\VB,null
1177,OTHER|OTHER,nota\NN kesepahaman\NN,null
1178,OTHER|OTHER|OTHER|OTHER,"perjanjian\NN jual\NN beli\NN gas,\NN",null
,,dengan\IN,null
1179,OTHER,"PLN,\NNP",1170
,,pada\IN,null
1180,TIME|TIME,21\CD Maret\NNP,null
,,lalu.\VB,null
,,Dalam\IN,null
1181,OTHER|OTHER,"perjanjian\NN tersebut,\PR",null
1182,PERSON,Medco\NNP,1165
,,akan\MD memasok\VB,null
1183,OTHER,gas\NN,null
,,dalam\IN,null
1184,OTHER|OTHER|TIME|TIME|OTHER,"kurun\NN waktu\NN 2008\CD -\Z 2017,\CD",null
,,dengan\IN,null
1185,OTHER|OTHER,total\NN volume\NN,null
1186,NUM|NUM|NUM|OTHER,"133\CD miliar\CD kaki\NND kubik,\NND",null
,,dari\IN,null
1187,ORGANIZATION|OTHER,"lapangan\NNP Singa,\NNP",null
1188,LOCATION|OTHER,"Sumatera\NNP Selatan,\NNP",null
,,ke\IN,null
1189,OTHER|OTHER|OTHER,fasilitas\NN pembangkit\NN listrik\NN,null
,,PLN\NNP di\IN,null
1190,LOCATION|OTHER,Jawa\NNP Barat.\NNP,null
1191,ORGANIZATION|ORGANIZATION,Perusahaan\NNP perkebunan\NNP,null
1192,ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION,PT\NNP Bakrie\NNP Sumatra\NNP Plantations\NNP Tbk\NNP,null
1193,ORGANIZATION,UNSP\NNP,null
,,di\IN,null
1194,OTHER,"Jakarta,\NNP",null
1195,OTHER,"Jumat,\NNP",null
,,menyatakan\VB,null
1196,OTHER|OTHER|OTHER,perolehan\NN laba\NN bersih\NN,null
1197,OTHER|TIME,"tahun\NN 2006,\CD",null
,,meningkat\VB,null
1198,NUM|THINGS,"49,41\CD persen\CD",null
,,menjadi\VB,null
1199,NUM|OTHER,"172,90\CD miliar,\CD",null
,,dibanding\VB,null
1200,THINGS|NUM|NUM,"Rp\SYM 115,72\CD miliar\CD",null
,,tahun\NN sebelum\SC,null
1201,OTHER,nya.\PRP,null
1202,EVENT|EVENT|EVENT|EVENT|EVENT,"Laporan\NN keuangan\NN konsolidasi\NN tahunan\NN perseroan,\NN",null
,,memperlihatkan\VB,null
1203,EVENT|EVENT|EVENT,pertumbuhan\NN laba\NN bersih\NN,null
,,yang\SC signifikan\JJ tersebut\PR didorong\VB oleh\IN,null
1204,OTHER|OTHER|OTHER,penjualan\NN bersih\JJ perseroan\NN,null
,,yang\SC meningkat\VB dari\IN,null
1205,THINGS|NUM|NUM,"Rp\SYM 883,31\CD miliar\CD",null
,,pada\IN,null
1206,OTHER|TIME,tahun\NN 2005\CD,null
,,menjadi\VB,null
1207,THINGS|NUM|NUM,"Rp\SYM 1,18\CD triliun\CD",null
,,pada\IN,null
1208,TIME|TIME,tahun\NN 2006.\CD,null
1209,THINGS|THINGS,Keberhasilan\NN perseroan\NN,null
,,mengendalikan\VB,null
1210,OTHER|OTHER,biaya\NN operasional\JJ,null
,,melalui\IN,null
1211,OTHER,efisiensi\NN,null
,,membuahkan\VB hasil\NN laba\NN usaha\NN,null
1212,OTHER,nya\PRP,null
,,bertambah\VB dari\IN,null
1213,THINGS|NUM|NUM,"Rp\SYM 227,88\CD miliar\CD",null
,,pada\IN,null
1214,OTHER|TIME,tahun\NN 2005\CD,null
,,menjadi\VB,null
1215,THINGS|NUM|NUM,"Rp\SYM 292,16\CD miliar\CD",null
,,pada\IN,null
1216,OTHER|TIME,tahun\NN 2006\CD,null
,,dan\CC,null
1217,OTHER|OTHER,laba\NN bersih\NN,null
,,per\IN,null
1218,THINGS,saham\NN,null
1219,THINGS,EPS\FW,null
,,#NAME?,null
1220,THINGS,Earning\FW,null
,,Per\IN,null
1221,THINGS,Share\FW,null
1222,THINGS,perseroan\NN,null
,,naik\VB dari\IN,null
1223,THINGS|NUM,Rp\SYM 50\CD,null
,,menjadi\VB,null
1224,NUM|NUM,Rp\SYM 74.\CD,null
,,Menurut\IN,null
1225,OTHER,"dia,\PRP",null
,,keputusan\NN untuk\SC membayarkan\VB,null
1226,OTHER|THINGS|THINGS,dividen\NN luar\JJ biasa\JJ,null
,,"0,475\CD",null
1227,NUM,dollar\FW,null
,,AS\NNP per\IN,null
1228,THINGS|THINGS,lembar\NND saham\NN,null
,,ditetapkan\VB setelah\SC mempertimbangkan\VB,null
1229,OTHER|OTHER|THINGS,kinerja\NN keuangan\NN Perseroan\NN,null
1230,THINGS|THINGS,tahun\NN 2006\CD,null
,,dan\CC,null
1231,THINGS|THINGS,kondisi\NN keuangan\NN,null
1232,THINGS|OTHER,saat\NN ini\PR,null
,,yang\SC sangat\RB baik.\JJ,null
1233,OTHER,Ia\PRP,null
,,"mengatakan,\VB",null
1234,OTHER|FACILITY|FACILITY,pemegang\NN saham\NN Indonesia\NNP,null
,,akan\MD menerima\VB,null
1235,OTHER,dividen\NN,null
,,dalam\IN,null
1236,OTHER,rupiah\NN,null
,,yang\SC nilai\NN,null
1237,OTHER,nya\PRP,null
1238,OTHER,setara\NN,null
,,dengan\IN dividen\NN yang\SC dibayarkan\VB dalam\IN,null
1239,TITLE,dollar\FW,null
,,AS\NNP berdasarkan\VB,null
1240,OTHER|OTHER,kurs\NN tengah\NN,null
,,yang\SC ditetapkan\VB oleh\IN,null
1241,ORGANIZATION|ORGANIZATION,Bank\NNP Indonesia\NNP,null
,,pada\IN,null
1242,TIME|TIME|TIME|TIME,tanggal\NN 27\CD April\NNP 2007.\CD,null
1243,PERSON|PERSON|OTHER,Pemegang\NN saham\NN asing\JJ,null
,,akan\MD menerima\VB,null
1244,OTHER,dividen\NN,null
,,dalam\IN,null
1245,OTHER|OTHER,"dolar\NN AS,\NNP",null
,,ujar\VB,null
1246,OTHER,nya.\PRP,null
,,Sementara\SC,null
1247,OTHER,itu\PR,null
,,",ujar\VB",null
1248,OTHER,"dia,\PRP",null
1249,OTHER|OTHER,dividen\NN interim\NN,null
,,untuk\IN,null
1250,OTHER|TIME,tahun\NN 2006\CD,null
1251,OTHER|NUM|NUM|THINGS,"sebesar\JJ 0,025\CD dolar\NN AS\NNP",null
,,per\IN,null
1252,THINGS|THINGS,lembar\NND saham\NN,null
,,telah\MD dibayarkan\VB sebelum\SC,null
1253,OTHER,nya\PRP,null
,,pada\IN,null
1254,OTHER|TIME|TIME|TIME,"tanggal\NN lima\CD Desember\NNP 2006,\CD",null
,,sehingga\SC secara\IN,null
1255,OTHER,keseluruhan\NN,null
,,dividen\NN,null
1256,OTHER|TIME,tahun\NN 2006\CD,null
1257,OTHER|NUM|NUM|THINGS,"sebesar\JJ 0,525\CD dolar\NN AS\NNP",null
,,per\IN,null
1258,THINGS|OTHER,lembar\NND saham.\NN,null
1259,TITLE|OTHER|OTHER,Jumlah\NN yang\SC sama\JJ,null
1260,OTHER|NUM|NUM|THINGS,"sebesar\JJ 0,11\CD dolar\NN AS\NNP",null
,,per\IN,null
1261,THINGS|THINGS,lembar\NND saham\NN,null
,,telah\MD dibayarkan\VB untuk\IN,null
1262,OTHER|TIME,"tahun\NN 2005,\CD",null
,,kata\VB,null
1263,OTHER,dia.\PRP,null
,,Dalam\IN,null
1264,ORGANIZATION|OTHER,RUPS\NN tersebut\PR,null
1265,OTHER|OTHER,pemegang\NN saham\NN,null
,,juga\RB mengangkat\VB,null
1266,ORGANIZATION|ORGANIZATION|ORGANIZATION,Rozik\NNP B\NNP Soetjipto\NNP,null
,,sebagai\IN,null
1267,ORGANIZATION|ORGANIZATION,Komisaris\NN Independen\JJ,null
,,untuk\IN,null
1268,OTHER,periode\NN,null
,,sampai\IN penutupan\NN,null
1269,ORGANIZATION|OTHER|OTHER,RUPS\NN tahunan\NN 2008.\CD,null
1270,FACILITY|FACILITY|FACILITY,Rozik\NNP B\NNP Soetjipto\NNP,1266
,,menggantikan\VB,null
1271,LOCATION|OTHER,"Soetaryo\NNP Sigit,\NNP",null
,,yang\SC efektif\JJ pensiun\VB dari\IN,null
1272,OTHER,perseroan\NN,null
,,pada\IN,null
1273,EVENT|EVENT|EVENT,"penutupan\NN rapat\NN tersebut,\PR",null
,,ujar\VB,null
1274,OTHER,nya.\PRP,null
,,Selain\IN,null
1275,THINGS,itu\PR,null
,,",ucap\VB",null
1276,THINGS,nya\PRP,null
1277,THINGS|THINGS,pemegang\NN saham\NN,null
,,juga\RB mengangkat\VB kembali\RB,null
1278,THINGS|THINGS|THINGS,"Eddie\NNP A\NNP Arsyad,\NNP",null
1279,THINGS|THINGS|THINGS,Ciho\NNP D\NNP Bangun\NNP,null
,,dan\CC,null
1280,THINGS|THINGS,Dirk\NNP Theuninck\NNP,null
,,sebagai\IN,null
1281,THINGS|THINGS,Direktur-Direktur\NN Perseroan\NN,null
,,yang\SC akan\MD bekerja\VB sampai\IN penutupan\NN,null
1282,ORGANIZATION|OTHER|OTHER,RUPS\NN tahunan\NN 2009.\CD,null
1283,OTHER,Ia\PRP,null
,,"menambahkan,\VB kantor\NN",null
1284,ORGANIZATION|ORGANIZATION|ORGANIZATION|ORGANIZATION,Akuntan\NNP Publik\NNP Haryanto\NNP Sahari\NNP,null
,,dan\CC,null
1285,ORGANIZATION,Rekan\NN,null
,,#NAME?,null
1286,ORGANIZATION,PricewaterhouseCoopers\NNP,null
,,telah\MD ditunjuk\VB kembali\RB sebagai\IN akuntan\NN publik\NN untuk\SC mengaudit\VB,null
1287,OTHER|OTHER,buku-buku\NN perseroan\NN,null
,,sampai\SC,null
1288,OTHER,tahun\NN,null
,,berakhir\VB,null
1289,OTHER|TIME|TIME|OTHER,tanggal\NN 31\CD Desember\NNP 2007.\CD,null
1290,ORGANIZATION|ORGANIZATION|ORGANIZATION,Bank\NNP Central\NNP Asia\NNP,null
1291,ORGANIZATION,BCA\NNP,null
,,menargetkan\VB dapat\MD menyalurkan\VB kredit\NN,null
1292,OTHER|THINGS|NUM|NUM,sebesar\JJ Rp\SYM 10\CD triliun\CD,null
,,pada\IN,null
1293,TIME|TIME,tahun\NN 2007.\CD,null
1294,OTHER,Kita\PRP,null
,,anggarkan\VB,null
1295,THINGS|NUM|NUM,Rp\SYM 4\CD triliun\CD,null
,,untuk\IN,null
1296,OTHER,"korporasi,\NN",null
,,kata\VB,null
1297,TITLE|TITLE|ORGANIZATION,Wakil\NNP Presiden\NNP BCA\NNP,null
1298,ORGANIZATION|ORGANIZATION,Jahja\NNP Setiaatmadja\NNP,null
,,di\IN,null
1299,OTHER,"Jakarta,\NNP",null
,,baru-baru\RB ini.\RB,null
,,Penyaluran\NN kredit\NN,null
1300,THINGS|NUM|NUM,Rp\SYM 10\CD triliun\CD,null
,,tersebut\PR menurut\IN,null
1301,PERSON,Jahja\NNP,1298
,,akan\MD dianggarkan\VB dari\IN penarikan\NN,null
1302,OTHER|ORGANIZATION|ORGANIZATION,Surat\NNP Bank\NNP Indonesia\NNP,null
1303,OTHER,SBI.\NNP,null
1304,EVENT|EVENT,Kredit\NN BCA\NNP,null
1305,EVENT|TIME,tahun\NN 2006\CD,null
,,tumbuh\VB,null
1306,OTHER|NUM|NUM,"sebesar\JJ 13,5\CD persen\CD",null
,,menjadi\VB,null
1307,THINGS|NUM|NUM,"Rp\SYM 61,4\CD triliun\CD",null
,,dengan\SC,null
1308,OTHER|LOCATION,Kredit\NN Korporasi\NN,null
,,tumbuh\VB,null
1309,NUM|NUM,"19,0\CD persen\CD",null
1310,ORGANIZATION,YoY\FW,null
,,menjadi\VB,null
1311,THINGS|NUM|NUM,"Rp\SYM 23,9\CD triliun.\CD",null
,,Sedangkan\CC kredit\NN Komersial\JJ dan\CC,null
1312,PERSON|PERSON|OTHER|PERSON,Usaha\NN Kecil\JJ dan\CC Menengah\JJ,null
1313,PERSON,UKM\NN,null
,,tumbuh\VB,null
1314,NUM|NUM,"16,1\CD persen\CD",null
,,menjadi\VB,null
1315,THINGS|NUM|NUM,"Rp\SYM 29,2\CD triliun\CD",null
,,dan\CC,null
1316,OTHER|EVENT,Kredit\NN Konsumer\NN,null
,,turun\VB,null
1317,NUM|THINGS,"4,9\CD persen\CD",null
,,menjadi\VB,null
1318,THINGS|NUM|NUM,"Rp\SYM 8,5\CD triliun\CD",null
,,terutama\JJ disebabkan\VB oleh\IN penurunan\NN Kredit\NN Kendaraan\NN Bermotor\VB yang\SC turun\VB,null
1319,NUM|NUM,"40,9\CD persen\CD",null
,,menjadi\VB,null
1320,THINGS|NUM|NUM,"Rp\SYM 2,5\CD triliun.\CD",null
1321,LOCATION,KPR\NN,null
,,tumbuh\VB,null
1322,NUM|THINGS,"23,9\CD persen\CD",null
,,menjadi\VB,null
1323,THINGS|NUM|NUM,"Rp\SYM 4,4\CD triliun\CD",null
,,dan\CC,null
1324,OTHER|EVENT,Kartu\NN Kredit\NN,null
,,tumbuh\VB,null
1325,NUM|NUM,"34,3\CD %\SYM",null
,,menjadi\VB,null
1326,THINGS|NUM|NUM,"Rp\SYM 1,6\CD triliun.\CD",null
,,Pada\IN,null
1327,TIME|TIME|OTHER,"31\CD Desember\NNP 2006,\CD",null
,,porsi\NN kredit\NN Komersial\JJ dan\CC,null
1328,TITLE,UKM\NN,null
,,mencapai\VB,null
1329,NUM|NUM,"47,4\CD persen\CD",null
,,dari\IN,null
1330,OTHER|OTHER,"total\NN kredit,\NN",null
,,sementara\SC,null
1331,PERSON|PERSON,kredit\NN Korporasi\NN,null
,,berkontribusi\VB,null
1332,NUM|NUM,"38,8\CD persen\CD",null
,,dan\CC,null
1333,OTHER|EVENT,kredit\NN Konsumer\NN,null
1334,NUM|OTHER,"13,8\CD persen.\CD",null
,,Sementara\SC,null
1335,OTHER,"itu,\PR",null
1336,OTHER|OTHER,saat\NN ini\PR,null
